model,layer_number,normalized_depth,top10_prevalence,median_target_rank,raw_dropout_pct,masked_dropout_pct,dropout_reduction_pct,raw_persistent_depth,masked_persistent_depth
Pythia-6.9B,21,0.65625,0.41982864137086906,30.0,0.2839657282741738,0.2839657282741738,0.0,0.614565404475043,0.6146729776247849
Pythia-6.9B,22,0.6875,0.42105263157894735,26.0,0.2839657282741738,0.28151774785801714,0.002447980416156681,0.614565404475043,0.613973752151463
Pythia-6.9B,23,0.71875,0.4222766217870257,26.0,0.2839657282741738,0.28151774785801714,0.002447980416156681,0.614565404475043,0.6138123924268503
Pythia-6.9B,24,0.75,0.41982864137086906,24.0,0.2839657282741738,0.2827417380660955,0.0012239902080783405,0.614565404475043,0.6147267641996558
Pythia-6.9B,25,0.78125,0.4320685434516524,19.0,0.2839657282741738,0.2827417380660955,0.0012239902080783405,0.614565404475043,0.6149419104991394
Pythia-6.9B,26,0.8125,0.43084455324357407,18.0,0.2839657282741738,0.2839657282741738,0.0,0.614565404475043,0.6147267641996558
Pythia-6.9B,27,0.84375,0.4259485924112607,17.0,0.2839657282741738,0.27906976744186046,0.004895960832313362,0.614565404475043,0.6098321858864028
Pythia-6.9B,28,0.875,0.45165238678090575,14.0,0.2839657282741738,0.27906976744186046,0.004895960832313362,0.614565404475043,0.6156949225473322
Pythia-6.9B,29,0.90625,0.45777233782129745,13.0,0.2839657282741738,0.27906976744186046,0.004895960832313362,0.614565404475043,0.6125215146299484
Pythia-6.9B,30,0.9375,0.5128518971848225,9.0,0.2839657282741738,0.2839657282741738,0.0,0.614565404475043,0.6168244406196214
Pythia-6.9B,31,0.96875,0.5887392900856793,5.0,0.2839657282741738,0.2827417380660955,0.0012239902080783405,0.614565404475043,0.617631239242685
Pythia-6.9B,32,1.0,0.7111383108935129,3.0,0.2839657282741738,0.2778457772337821,0.006119951040391702,0.614565404475043,0.5285862785862786
